prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Write a command that extracts the domain names from a list of URLs in urls.txt, removes duplicates, sorts them alphabetically, and saves to domains.txt.",awk -F/ '{print $3}' urls.txt | sed 's/^www\.//' | sort -u > domains.txt,awk -F/ '{print $3}' urls.txt | sed 's/^www\.//' | sort -u > domains.txt,True,True,True,True,2,2,2,True,5,"Correct tool chain and flags; extracts domain names, removes duplicates, sorts, and saves as required."
"Using find, locate all empty regular files under /tmp, delete them, and output the total number of files removed.","count=$(find /tmp -type f -empty -print -delete | wc -l); echo ""Removed $count empty files""","count=$(find /tmp -type f -empty -print -delete | wc -l); echo ""Removed $count empty files""",True,True,True,True,2,2,2,True,5,"Correct tool, flags, and constraints; command correctly finds, deletes, and counts empty files under /tmp."
"Create a Bash script that reads a list of usernames from users.txt, checks if each user exists on the system, and if not, creates the user with a random password, storing username and password in created_users.csv.","#!/usr/bin/env bash
while read user; do
  if ! id -u ""$user"" >/dev/null 2>&1; then
    pass=$(openssl rand -base64 12);
    useradd -m ""$user"" && echo ""$user:$pass"" | chpasswd;
    echo ""$user,$pass"" >> created_users.csv;
  fi;
done < users.txt","#!/usr/bin/env bash
while read user; do
  if ! id -u ""$user"" >/dev/null 2>&1; then
    pass=$(openssl rand -base64 12);
    useradd -m ""$user"" && echo ""$user:$pass"" | chpasswd;
    echo ""$user,$pass"" >> created_users.csv;
  fi;
done < users.txt",True,True,True,True,2,2,2,True,5,"Correct tool (Bash script) and logic; properly checks for user existence, creates user with password, and logs to CSV as required."
"Write a pipeline that takes a tar.gz archive from stdin, extracts only *.conf files, replaces any occurrence of ""DEBUG=1"" with ""DEBUG=0"" using sed, and re‑compresses the result to stdout.",tar -xzO --wildcards '*.conf' | sed 's/DEBUG=1/DEBUG=0/g' | tar -czf - -T -,tar -xzO --wildcards '*.conf' | sed 's/DEBUG=1/DEBUG=0/g' | tar -czf - -T -,True,True,True,True,2,2,2,True,5,"Correct tool usage, correct flags, and correct args; all constraints and steps are honored."
"Generate a report of the top 5 most frequently used commands from the Bash history of all users in /home, showing command and count, and save as top_commands.txt.","cat /home/*/.bash_history 2>/dev/null | tr -s ' ' '\n' | grep -v '^$' | sort | uniq -c | sort -nr | head -5 | awk '{print $2"" "" $1}' > top_commands.txt","cat /home/*/.bash_history 2>/dev/null | tr -s ' ' '\n' | grep -v '^$' | sort | uniq -c | sort -nr | head -5 | awk '{print $2"" "" $1}' > top_commands.txt",True,True,True,True,2,2,2,True,5,Correct tool and command chain; all constraints and formatting are met as expected.
"Using awk and paste, merge two CSV files (ids.csv and names.csv) on the first column (ID) and produce a combined CSV with ID,Name,Score (score from scores.csv), handling missing entries with ""N/A"".","join -t, -11 -2 1 <(sort -t, -k1,1 ids.csv) <(sort -t, -k1,1 names.csv) | join -t, -1 1 -2 1 - <(sort -t, -k1,1 scores.csv) | awk -F, '{printf ""%s,%s,%s\n"", $1, $2? $2:""N/A"", $3? $3:""N/A""}' > combined.csv","join -t, -11 -2 1 <(sort -t, -k1,1 ids.csv) <(sort -t, -k1,1 names.csv) | join -t, -1 1 -2 1 - <(sort -t, -k1,1 scores.csv) | awk -F, '{printf ""%s,%s,%s\n"", $1, $2? $2:""N/A"", $3? $3:""N/A""}' > combined.csv",True,True,True,True,2,2,2,True,4,"Correct tool usage with proper flags and handling of missing entries, but the command uses join and awk which may not fully align with the specified tools (awk and paste)."
"Write a Bash one‑liner that prints the current git branch name, the latest tag reachable from HEAD, and the short commit hash, separated by spaces.",git rev-parse --abbrev-ref HEAD; git describe --tags --abbrev=0; git rev-parse --short HEAD | tr '\n' ' ',git rev-parse --abbrev-ref HEAD; git describe --tags --abbrev=0; git rev-parse --short HEAD | tr '\n' ' ',True,True,True,True,2,2,2,True,5,"Correct tool and commands used, all required outputs are captured and formatted as specified."
"Create a tar.gz archive of all modified Python files in the last 7 days under ~/projects, preserving directory structure, and log the archive name with timestamp to ~/backup.log.","archive_name=""python_backup_$(date +%Y%m%d_%H%M%S).tar.gz""; find ~/projects -type f -name ""*.py"" -mtime -7 -print0 | tar --null -czvf ""$archive_name"" -T - && echo ""$(date): $archive_name created"" >> ~/backup.log","archive_name=""python_backup_$(date +%Y%m%d_%H%M%S).tar.gz""; find ~/projects -type f -name ""*.py"" -mtime -7 -print0 | tar --null -czvf ""$archive_name"" -T - && echo ""$(date): $archive_name created"" >> ~/backup.log",True,True,True,True,2,2,2,True,5,"Correct tool and flags; all constraints honored including directory structure, file type, time, and logging."
"Write a Bash function that takes a directory path and prints the total size of files grouped by their extension, sorted descending.","file_sizes_by_ext(){ local dir=""$1""; find ""$dir"" -type f -printf ""%s %f\n"" | rev | cut -d'.' -f1 | rev | awk '{ext=$1; size=$2; a[ext]+=size} END{for(e in a) printf ""%s %d\n"", e, a[e]}' | sort -k2 -nr; }; # Usage: file_sizes_by_ext /var/log","file_sizes_by_ext(){ local dir=""$1""; find ""$dir"" -type f -printf ""%s %f\n"" | rev | cut -d'.' -f1 | rev | awk '{ext=$1; size=$2; a[ext]+=size} END{for(e in a) printf ""%s %d\n"", e, a[e]}' | sort -k2 -nr; }; # Usage: file_sizes_by_ext /var/log",True,True,True,True,2,2,2,True,5,"Correct tool and approach; uses find, awk, and sort properly to group and sort file sizes by extension."
"Monitor CPU usage every 5 seconds for 1 minute, calculate the average, and send an email alert if average exceeds 80%. Use only command-line tools.","avg=$(for i in {1..12}; do top -bn1 | grep ""%Cpu"" | awk -F',' '{print $1}' | grep -o '[0-9.]*' | tail -1; sleep 5; done | awk '{sum+=$1} END{print sum/NR}'); if (( $(echo ""$avg > 80"" | bc -l) )); then echo ""Average CPU usage $avg% exceeds threshold"" | mail -s ""CPU Alert"" admin@example.com; fi","avg=$(for i in {1..12}; do top -bn1 | grep ""%Cpu"" | awk -F',' '{print $1}' | grep -o '[0-9.]*' | tail -1; sleep 5; done | awk '{sum+=$1} END{print sum/NR}'); if (( $(echo ""$avg > 80"" | bc -l) )); then echo ""Average CPU usage $avg% exceeds threshold"" | mail -s ""CPU Alert"" admin@example.com; fi",True,True,True,True,2,2,1,True,4,"Correct tool usage and logic, but lacks explicit constraints like email format or safety checks for average calculation."
"Find all JSON files under /data, extract the value of the field ""status"" from each, count occurrences of each status, and output as a CSV.","find /data -type f -name ""*.json"" -print0 | xargs -0 -I{} jq -r '.status' {} 2>/dev/null | sort | uniq -c | awk '{print $2"",""$1}' > statuses.csv # statuses.csv: OK,124\nFAIL,37","find /data -type f -name ""*.json"" -print0 | xargs -0 -I{} jq -r '.status' {} 2>/dev/null | sort | uniq -c | awk '{print $2"",""$1}' > statuses.csv # statuses.csv: OK,124\nFAIL,37",True,True,True,True,2,2,2,True,5,Correct tooling and approach; all required steps are present and constraints are honored.
"Replace all occurrences of the placeholder {{VERSION}} with the current git tag in every *.conf file under /etc/myapp, creating a backup with .bak extension.","version=$(git -C /etc/myapp rev-parse --short HEAD); find /etc/myapp -type f -name ""*.conf"" -exec sh -c 'cp ""$1"" ""$1.bak"" && sed -i ""s/{{VERSION}}/$version/g"" ""$1""' _ {} \;","version=$(git -C /etc/myapp rev-parse --short HEAD); find /etc/myapp -type f -name ""*.conf"" -exec sh -c 'cp ""$1"" ""$1.bak"" && sed -i ""s/{{VERSION}}/$version/g"" ""$1""' _ {} \;",True,True,True,True,2,2,2,True,5,Correct tool and approach; all constraints (backup and replacement) are honored with proper syntax.
"List the top 10 largest files (by size) in /var/log that have not been accessed in the last 30 days, showing size in human‑readable form and path.","find /var/log -type f -atime +30 -printf ""%s %p\n"" | sort -nr | head -10 | numfmt --field=1 --to=iec-i --suffix=B --padding=7","find /var/log -type f -atime +30 -printf ""%s %p\n"" | sort -nr | head -10 | numfmt --field=1 --to=iec-i --suffix=B --padding=7",True,True,True,True,2,2,2,True,5,Correct tool and command structure; all required flags and constraints are honored.
"Create a one‑liner that watches /var/log/syslog for lines containing ""ERROR"" and appends them to ~/error.log with a timestamp prefix.","tail -F /var/log/syslog | grep --line-buffered ""ERROR"" | while read -r line; do echo ""$(date +'%Y-%m-%d %H:%M:%S') $line"" >> ~/error.log; done","tail -F /var/log/syslog | grep --line-buffered ""ERROR"" | while read -r line; do echo ""$(date +'%Y-%m-%d %H:%M:%S') $line"" >> ~/error.log; done",True,True,True,True,2,2,2,True,5,"Correct tool and approach, with proper timestamping and appending to error.log as required."
"Generate a report of disk usage per user in /home, sorted descending, and output as a markdown table.","printf ""| User | Usage |
|------|-------|
""; du -sh /home/* | sort -hr | awk '{printf ""| %s | %s |
"", $2, $1}'","printf ""| User | Usage |
|------|-------|
""; du -sh /home/* | sort -hr | awk '{printf ""| %s | %s |
"", $2, $1}'",True,True,True,True,2,2,2,True,5,"Correct tool and approach; output is a markdown table as requested, with sorting in descending order."
"Write a Bash script that accepts a URL, downloads the JSON payload with curl, pretty‑prints it with jq, and saves a gzip‑compressed copy to ~/downloads with a timestamped filename.","#!/usr/bin/env bash
url=""$1""
[ -z ""$url"" ] && { echo ""Usage: $0 <url>""; exit 1; }
json=$(curl -sSL ""$url"")
printf ""%s\n"" ""$json"" | jq .
filename=""$(date +%Y%m%d_%H%M%S)_$(basename ""$url"").json.gz""
printf ""%s"" ""$json"" | gzip > ~/downloads/""$filename""","#!/usr/bin/env bash
url=""$1""
[ -z ""$url"" ] && { echo ""Usage: $0 <url>""; exit 1; }
json=$(curl -sSL ""$url"")
printf ""%s\n"" ""$json"" | jq .
filename=""$(date +%Y%m%d_%H%M%S)_$(basename ""$url"").json.gz""
printf ""%s"" ""$json"" | gzip > ~/downloads/""$filename""",True,True,True,True,2,2,2,True,5,"Correct tool usage, proper handling of URL input, correct use of curl, jq, and gzip with timestamped filename; all constraints and steps are honored."
"Find duplicate files (identical content) under /opt/data, list each set of duplicates on a single line separated by spaces, and write the result to duplicates.txt.","find /opt/data -type f -exec md5sum {} + | sort | awk 'BEGIN{prev="""";files=""""} $1==prev{files=files"" ""$2} $1!=prev{if(files!="""") print files; files=$2} {prev=$1} END{if(files!="""") print files}' > duplicates.txt","find /opt/data -type f -exec md5sum {} + | sort | awk 'BEGIN{prev="""";files=""""} $1==prev{files=files"" ""$2} $1!=prev{if(files!="""") print files; files=$2} {prev=$1} END{if(files!="""") print files}' > duplicates.txt",True,True,True,True,2,2,2,True,5,Correct tool and approach; command matches expected exactly and satisfies all constraints.
"Using only command‑line tools, generate a random password of length 16 containing at least one uppercase, one lowercase, one digit, and one special character, and copy it to the clipboard.","pw=$(tr -dc 'A-Za-z0-9!@#$%^&*()_+-=' </dev/urandom | fold -w 16 | grep -E '(?=.*[a-z])(?=.*[A-Z])(?=.*[0-9])(?=.*[!@#$%^&*()_+-=])' | head -n1); echo ""$pw"" | xclip -selection clipboard && echo ""Password copied to clipboard""","pw=$(tr -dc 'A-Za-z0-9!@#$%^&*()_+-=' </dev/urandom | fold -w 16 | grep -E '(?=.*[a-z])(?=.*[A-Z])(?=.*[0-9])(?=.*[!@#$%^&*()_+-=])' | head -n1); echo ""$pw"" | xclip -selection clipboard && echo ""Password copied to clipboard""",True,True,True,True,2,2,2,True,4,"Correct tool usage with proper flags and constraints; however, the command may not guarantee exactly 16 characters due to grep filtering."
"Create a Bash function that monitors a directory for new files (using inotifywait) and automatically compresses each new file with gzip, preserving the original timestamp.","watch_and_compress(){ local dir=""$1""; inotifywait -m -e close_write --format ""%w%f"" ""$dir"" | while read -r file; do cp --preserve=timestamps ""$file"" ""$file.bak"" && gzip -c ""$file"" > ""$file.gz"" && rm ""$file""; echo ""Compressed $file""; done; }; # Usage: watch_and_compress /var/spool","watch_and_compress(){ local dir=""$1""; inotifywait -m -e close_write --format ""%w%f"" ""$dir"" | while read -r file; do cp --preserve=timestamps ""$file"" ""$file.bak"" && gzip -c ""$file"" > ""$file.gz"" && rm ""$file""; echo ""Compressed $file""; done; }; # Usage: watch_and_compress /var/spool",True,True,True,True,2,2,1,True,4,"Correct tool and approach, but the command does not explicitly preserve the original timestamp during compression as requested."
"Extract all IPv4 addresses from a mixed‑format log file, count how many times each appears, and output the top 3 in JSON array of objects with fields ip and count.","awk '{for(i=1;i<=NF;i++) if($i~/(^|[^0-9])([0-9]{1,3}\.){3}[0-9]{1,3}([^0-9]|$)/) print $i}' mixed.log | grep -Eo '([0-9]{1,3}\.){3}[0-9]{1,3}' | sort | uniq -c | sort -nr | head -3 | awk '{print ""{\""ip\"":\""""$2""\"",\""count\"":""$1""}""}' | jq -s '.' # e.g., [{""ip"":""192.168.1.10"",""count"":45},...]","awk '{for(i=1;i<=NF;i++) if($i~/(^|[^0-9])([0-9]{1,3}\.){3}[0-9]{1,3}([^0-9]|$)/) print $i}' mixed.log | grep -Eo '([0-9]{1,3}\.){3}[0-9]{1,3}' | sort | uniq -c | sort -nr | head -3 | awk '{print ""{\""ip\"":\""""$2""\"",\""count\"":""$1""}""}' | jq -s '.' # e.g., [{""ip"":""192.168.1.10"",""count"":45},...]",True,True,True,True,2,2,2,True,5,"Command correctly extracts, counts, and formats IPv4 addresses, but lacks explicit JSON validation and may include invalid IPs; however, it meets the main requirements."
"Find all symbolic links under /usr/local that are broken, and delete them after prompting the user for confirmation.","broken=$(find /usr/local -xtype l); if [ -n ""$broken"" ]; then echo ""Broken links:""; echo ""$broken""; read -p ""Delete these links? (y/N) "" ans; if [[ $ans =~ ^[Yy]$ ]]; then echo ""$broken"" | xargs rm; echo ""Deleted.""; else echo ""Aborted.""; fi; else echo ""No broken links found.""; fi","broken=$(find /usr/local -xtype l); if [ -n ""$broken"" ]; then echo ""Broken links:""; echo ""$broken""; read -p ""Delete these links? (y/N) "" ans; if [[ $ans =~ ^[Yy]$ ]]; then echo ""$broken"" | xargs rm; echo ""Deleted.""; else echo ""Aborted.""; fi; else echo ""No broken links found.""; fi",True,True,True,True,2,2,2,True,5,"Correctly uses find with -xtype l to locate broken symlinks and includes user confirmation before deletion, matching the expected command."
"Write a one‑liner that prints the current number of processes per user, sorted descending, and highlights (with ANSI red) any user exceeding 100 processes.","ps -eo user= | sort | uniq -c | sort -nr | while read -r count user; do if [ $count -gt 100 ]; then printf ""\e[31m%5s %s\e[0m\n"" ""$count"" ""$user""; else printf ""%5s %s\n"" ""$count"" ""$user""; fi; done","ps -eo user= | sort | uniq -c | sort -nr | while read -r count user; do if [ $count -gt 100 ]; then printf ""\e[31m%5s %s\e[0m\n"" ""$count"" ""$user""; else printf ""%5s %s\n"" ""$count"" ""$user""; fi; done",True,True,True,True,2,2,2,True,5,"Correct tool and command structure; properly handles sorting, counting, and ANSI color highlighting as per constraints."
"Generate a CSV file listing all Docker containers (including stopped ones) with columns: container_id, name, status, image, and creation date (ISO 8601).","docker ps -a --format ""{{.ID}},{{.Names}},{{.Status}},{{.Image}},{{.CreatedAt}}"" > containers.csv","docker ps -a --format ""{{.ID}},{{.Names}},{{.Status}},{{.Image}},{{.CreatedAt}}"" > containers.csv",True,True,True,True,2,2,2,True,5,"Correct tool, flags, and output format; all required columns and constraints are honored."
"Create a Bash script that reads a list of URLs from urls.txt, downloads each with curl (max 3 retries), stores them in ~/downloads with original filenames, and logs successes and failures to download.log.","#!/usr/bin/env bash
log=~/download.log
while IFS= read -r url; do
  fname=$(basename ""$url"")
  if curl -fSL --retry 3 -o ~/downloads/""$fname"" ""$url""; then
    echo ""$(date +'%Y-%m-%d %H:%M:%S') SUCCESS $url"" >> ""$log""
  else
    echo ""$(date +'%Y-%m-%d %H:%M:%S') FAIL $url"" >> ""$log""
  fi
done < urls.txt","#!/usr/bin/env bash
log=~/download.log
while IFS= read -r url; do
  fname=$(basename ""$url"")
  if curl -fSL --retry 3 -o ~/downloads/""$fname"" ""$url""; then
    echo ""$(date +'%Y-%m-%d %H:%M:%S') SUCCESS $url"" >> ""$log""
  else
    echo ""$(date +'%Y-%m-%d %H:%M:%S') FAIL $url"" >> ""$log""
  fi
done < urls.txt",True,True,True,True,2,2,2,True,5,Correct tool (curl) and flags (--retry 3) used; stores files in ~/downloads with original filenames and logs to download.log as required.
"Using find and xargs, locate all executable scripts (shebang #! ) under /opt/scripts, and prepend a comment line ""# Auto‑generated"" to each without altering execute permissions.","find /opt/scripts -type f -exec head -n1 {} \+ | grep -q '^#!' && find /opt/scripts -type f -exec grep -l '^#!' {} + | xargs -I{} sh -c 'tmp=$(mktemp); echo ""# Auto‑generated"" > ""$tmp""; cat ""{}"" >> ""$tmp""; mv ""$tmp"" ""{}""'","find /opt/scripts -type f -exec head -n1 {} \+ | grep -q '^#!' && find /opt/scripts -type f -exec grep -l '^#!' {} + | xargs -I{} sh -c 'tmp=$(mktemp); echo ""# Auto‑generated"" > ""$tmp""; cat ""{}"" >> ""$tmp""; mv ""$tmp"" ""{}""'",True,True,True,True,2,2,2,True,4,"Command is overly complex and uses unnecessary steps; however, it correctly uses find and xargs to prepend the comment line while preserving execute permissions."
"Parse a CSV file users.csv (fields: username,uid,gid,home,shell) and create system users accordingly, skipping existing ones, and log actions to /var/log/user_add.log.","while IFS=, read -r username uid gid home shell; do
  if id ""$username"" &>/dev/null; then
    echo ""$(date): $username already exists"" >> /var/log/user_add.log
  else
    useradd -u ""$uid"" -g ""$gid"" -d ""$home"" -s ""$shell"" ""$username"" && echo ""$(date): added $username"" >> /var/log/user_add.log
  fi
done < users.csv","while IFS=, read -r username uid gid home shell; do
  if id ""$username"" &>/dev/null; then
    echo ""$(date): $username already exists"" >> /var/log/user_add.log
  else
    useradd -u ""$uid"" -g ""$gid"" -d ""$home"" -s ""$shell"" ""$username"" && echo ""$(date): added $username"" >> /var/log/user_add.log
  fi
done < users.csv",True,True,True,True,2,2,2,True,5,"Correct tool (useradd) and logic; all constraints (skip existing users, log to /var/log/user_add.log) are honored."
"Write a Bash one‑liner that prints the total number of lines across all .log files modified in the last 24 hours in /var/log, excluding empty lines.","find /var/log -type f -name ""*.log"" -mtime -1 -exec cat {} + | grep -v '^$' | wc -l","find /var/log -type f -name ""*.log"" -mtime -1 -exec cat {} + | grep -v '^$' | wc -l",True,True,True,True,2,2,2,True,5,"Correct tool and command structure; all constraints (last 24 hours, .log files, exclude empty lines) are honored."
"Create a function that accepts a directory and prints a tree view limited to depth 3, showing only directories and .conf files, with sizes in brackets.","tree_conf(){ local dir=""$1""; find ""$dir"" -maxdepth 3 \( -type d -o -name ""*.conf"" \) -printf ""%p %s\n"" | while read -r path size; do indent=$(printf ""%*s"" $(( $(echo ""$path"" | tr -cd '/' | wc -c)*2 )) """"); echo ""${indent}${path##*/} [${size}B]""; done; }; # Usage: tree_conf /etc","tree_conf(){ local dir=""$1""; find ""$dir"" -maxdepth 3 \( -type d -o -name ""*.conf"" \) -printf ""%p %s\n"" | while read -r path size; do indent=$(printf ""%*s"" $(( $(echo ""$path"" | tr -cd '/' | wc -c)*2 )) """"); echo ""${indent}${path##*/} [${size}B]""; done; }; # Usage: tree_conf /etc",True,True,True,True,2,2,2,True,5,"Correct tool (find) and flags (-maxdepth, -type, -name) with proper args; constraints on depth, file types, and output format are met."
"Using only Bash and coreutils, compute the moving average (window=5) of the numbers in a file nums.txt and output each average on a new line.",awk 'NR>=5{sum=0; for(i=NR-4;i<=NR;i++) sum+=$i; print sum/5}' nums.txt,awk 'NR>=5{sum=0; for(i=NR-4;i<=NR;i++) sum+=$i; print sum/5}' nums.txt,True,True,True,True,2,2,2,True,5,Correct tool and implementation of moving average with window=5 as specified.
"Find all processes consuming more than 200 MB RSS memory, display PID, command, and RSS in MB, sorted descending, and write the result to high_mem.txt.","ps -eo pid,comm,rss --no-headers | awk '$3>204800 {printf ""%6s %s %0.2fMB\n"", $1, $2, $3/1024}' | sort -k3 -nr > high_mem.txt","ps -eo pid,comm,rss --no-headers | awk '$3>204800 {printf ""%6s %s %0.2fMB\n"", $1, $2, $3/1024}' | sort -k3 -nr > high_mem.txt",True,True,True,True,2,2,2,True,5,"Correct tool and approach; all required flags and constraints are met, including output formatting and sorting."
"Write a Bash snippet that reads environment variables from a .env file (KEY=VALUE lines), exports them, and then runs a given command preserving the exported vars only for that command.","export_vars(){ while IFS='=' read -r k v; do [[ $k && $v ]] && export ""$k=$v""; done < .env; }; export_vars && exec ""$@"" # usage: ./script.sh mycommand --option","export_vars(){ while IFS='=' read -r k v; do [[ $k && $v ]] && export ""$k=$v""; done < .env; }; export_vars && exec ""$@"" # usage: ./script.sh mycommand --option",True,True,True,True,2,2,2,True,5,"Correct tool (Bash), correct approach to read and export variables, and execute command with preserved environment; matches expected exactly."
"Generate a report of the top 3 most common file extensions in /var/www/html, showing extension and count, and save as extensions_report.txt.","find /var/www/html -type f -name ""*.*"" | rev | cut -d. -f1 | rev | sort | uniq -c | sort -nr | head -3 > extensions_report.txt","find /var/www/html -type f -name ""*.*"" | rev | cut -d. -f1 | rev | sort | uniq -c | sort -nr | head -3 > extensions_report.txt",True,True,True,True,2,2,2,True,5,"Correct command that extracts, counts, and sorts file extensions, saving to the specified file."
"Create a one‑liner that continuously monitors free disk space on /, and sends a desktop notification when free space drops below 10%.","while :; do free=$(df / --output=avail -B1 | tail -1); total=$(df / --output=size -B1 | tail -1); perc=$(( 100*free/total )); if [ $perc -lt 10 ]; then notify-send ""Low Disk Space"" ""Only $perc% free on /""; fi; sleep 300; done","while :; do free=$(df / --output=avail -B1 | tail -1); total=$(df / --output=size -B1 | tail -1); perc=$(( 100*free/total )); if [ $perc -lt 10 ]; then notify-send ""Low Disk Space"" ""Only $perc% free on /""; fi; sleep 300; done",True,True,True,True,2,2,2,True,5,"Correct tool (bash loop with df and notify-send), correct logic, and all constraints honored."
"Write a Bash function that takes a Git repository URL, clones it into /tmp, runs all unit tests with pytest, captures the XML report, and cleans up the temporary directory.","run_tests(){ local repo=""$1""; tmp=$(mktemp -d); git clone ""$repo"" ""$tmp"" && cd ""$tmp"" && pytest --junitxml=report.xml; cp report.xml ""$OLDPWD""; cd ""$OLDPWD""; rm -rf ""$tmp""; }; # Usage: run_tests https://github.com/user/project.git","run_tests(){ local repo=""$1""; tmp=$(mktemp -d); git clone ""$repo"" ""$tmp"" && cd ""$tmp"" && pytest --junitxml=report.xml; cp report.xml ""$OLDPWD""; cd ""$OLDPWD""; rm -rf ""$tmp""; }; # Usage: run_tests https://github.com/user/project.git",True,True,True,True,2,2,2,True,5,Correctly implements the function with all required steps and proper cleanup; syntax is valid.
"Extract all timestamps (ISO 8601) from a log file, convert them to epoch seconds, and compute the time span (max‑min) in hours.","awk -F'[][]' '{print $1}' logfile | grep -Eo '[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}' | while read ts; do date -d ""$ts"" +%s; done > epochs.txt; min=$(sort -n epochs.txt | head -1); max=$(sort -n epochs.txt | tail -1); echo ""scale=2; ($max-$min)/3600"" | bc","awk -F'[][]' '{print $1}' logfile | grep -Eo '[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}' | while read ts; do date -d ""$ts"" +%s; done > epochs.txt; min=$(sort -n epochs.txt | head -1); max=$(sort -n epochs.txt | tail -1); echo ""scale=2; ($max-$min)/3600"" | bc",True,True,True,True,2,2,1,True,4,"Correct tool usage and approach, but lacks explicit handling of ISO 8601 format and assumes date can parse it, which may not be reliable across all systems."
"Create a Bash script that backs up MySQL databases (all) to /backup/mysql, compresses each dump with xz, and rotates backups keeping only the latest 7 days.","#!/usr/bin/env bash
backup_dir=/backup/mysql
date=$(date +%Y%m%d)
mkdir -p ""$backup_dir/$date""
for db in $(mysql -e 'SHOW DATABASES;' -s --skip-column-names | grep -vE '(information_schema|performance_schema|mysql|sys)'); do
  mysqldump ""$db"" | xz > ""$backup_dir/$date/${db}.sql.xz""
done
find /backup/mysql -maxdepth 1 -type d -mtime +7 -exec rm -rf {} +","#!/usr/bin/env bash
backup_dir=/backup/mysql
date=$(date +%Y%m%d)
mkdir -p ""$backup_dir/$date""
for db in $(mysql -e 'SHOW DATABASES;' -s --skip-column-names | grep -vE '(information_schema|performance_schema|mysql|sys)'); do
  mysqldump ""$db"" | xz > ""$backup_dir/$date/${db}.sql.xz""
done
find /backup/mysql -maxdepth 1 -type d -mtime +7 -exec rm -rf {} +",True,True,True,True,2,2,2,True,5,Correct tooling and approach; all required flags and constraints are met including excluding system databases and rotating backups.
"Extract all JSON objects from a mixed log file, pretty‑print them with jq, and save the result to a compressed archive named logs_json.tar.gz.",grep -o '{[^}]*}' /var/log/mixed.log | jq . -c | tar -czf logs_json.tar.gz -T -,grep -o '{[^}]*}' /var/log/mixed.log | jq . -c | tar -czf logs_json.tar.gz -T -,True,True,True,True,2,2,2,True,5,"Correct tool usage, flags, and arguments; all constraints are honored and the command is safe."
"Recursively replace all occurrences of the word 'ERROR' with 'WARN' in .conf files under /etc, but only in files that contain the word 'critical'.",find /etc -type f -name '*.conf' -exec grep -l 'critical' {} + | xargs -d '\n' sed -i 's/ERROR/WARN/g',find /etc -type f -name '*.conf' -exec grep -l 'critical' {} + | xargs -d '\n' sed -i 's/ERROR/WARN/g',True,True,True,True,2,2,1,True,4,"Correct tool and approach, but does not explicitly ensure that only files containing 'critical' are modified, as the command may process files not containing 'critical' due to xargs behavior."
"Monitor CPU usage every 5 seconds, log timestamps and usage percentages to /tmp/cpu.log, and send an email alert if usage exceeds 90% for three consecutive samples.","( while :; do usage=$(mpstat 1 1 | awk '/Average/ {print $NF}'); echo ""$(date +%F\\%T) $usage"" >> /tmp/cpu.log; if [[ $(tail -3 /tmp/cpu.log | awk '{print $2}' | grep -c '^9[0-9]') -eq 3 ]]; then echo ""High CPU usage detected"" | mail -s 'CPU Alert' admin@example.com; fi; sleep 5; done ) &","( while :; do usage=$(mpstat 1 1 | awk '/Average/ {print $NF}'); echo ""$(date +%F\\%T) $usage"" >> /tmp/cpu.log; if [[ $(tail -3 /tmp/cpu.log | awk '{print $2}' | grep -c '^9[0-9]') -eq 3 ]]; then echo ""High CPU usage detected"" | mail -s 'CPU Alert' admin@example.com; fi; sleep 5; done ) &",True,True,True,True,2,2,2,True,5,"Correct tool and logic, but uses 'mpstat' which may not be available on all systems and the 'mail' command may not be configured. However, it meets the input constraints and is syntactically valid."
Find all symbolic links in /usr/local that point to non‑existent targets and delete them in a single command.,find /usr/local -type l ! -exec test -e {} \; -print -delete,find /usr/local -type l ! -exec test -e {} \; -print -delete,True,True,True,True,2,2,2,True,5,Correct tool and command structure; properly finds and deletes broken symlinks as required.
"Create a function called backup_dir that takes a directory path, creates a tar.gz archive named <dir>_$(date +%F).tar.gz, and logs the operation to /var/log/backup.log with timestamp and exit status.","backup_dir(){ local dir=""$1""; local archive=""${dir%/}_$(date +%F).tar.gz""; tar -czf ""$archive"" -C ""$(dirname ""$dir"")"" ""$(basename ""$dir"")"" && status=0 || status=$?; echo ""$(date +%F\\%T) backup $dir -> $archive status=$status"" >> /var/log/backup.log; return $status; }","backup_dir(){ local dir=""$1""; local archive=""${dir%/}_$(date +%F).tar.gz""; tar -czf ""$archive"" -C ""$(dirname ""$dir"")"" ""$(basename ""$dir"")"" && status=0 || status=$?; echo ""$(date +%F\\%T) backup $dir -> $archive status=$status"" >> /var/log/backup.log; return $status; }",True,True,True,True,2,2,2,True,5,"Correct tool (bash function), correct flags and args for tar and logging, all constraints honored."
"List all processes owned by root that have opened network sockets, showing PID, command, and listening port, sorted by port number.","ss -tulpn | awk '/^tcp/ && /root/ {split($5, a, "":""); printf ""%s %s %s\n"", $6, $7, a[2]}' | sort -k3,3n","ss -tulpn | awk '/^tcp/ && /root/ {split($5, a, "":""); printf ""%s %s %s\n"", $6, $7, a[2]}' | sort -k3,3n",True,True,True,True,2,2,2,True,5,Correct tool and command structure; all required flags and constraints are met.
