config,quant,k,prompt,command,expected,exact_match,formatting,syntax_valid,overall
Q4_K_M:2,Q4_K_M,2,"Check the SHA256 checksum of ""download.iso""",sha256sum download.iso,sha256sum download.iso,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Monitor the file ""access.log"" in real time, showing new lines as they are added.",tail -f access.log,tail -f access.log,True,True,True,5
Q4_K_M:2,Q4_K_M,2,Show the current user's default editor,echo $EDITOR,echo $EDITOR,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Create a tarball of all .conf files that contain the word ""PasswordAuthentication"" (case‑insensitive) in /etc/ssh, preserving directory structure, and compress with xz, naming the archive with the current date.",tar -czf /tmp/ssh_config_$(date +%Y%m%d).tar.gz -C /etc/ssh --exclude='*' --include='*.conf' --include='*.conf*' --include='*.conf*.*' --include='*.conf*.*.*' --include='*.conf*.*.*.*' --include='*.conf*.*.*.*.*' --include='*.conf*.*.*.*.*.*' --include='*.conf*.*.*.*.*.*.*' --include='*.conf*.*.*.*.*.*.*.*' --include='*.conf*.*.*.*.*,"tar -cJf ""ssh_conf_$(date +%F).tar.xz"" $(grep -ril ""PasswordAuthentication"" /etc/ssh --include='*.conf')",False,True,False,1
Q4_K_M:2,Q4_K_M,2,"Show the current CPU temperature (Linux, using sensors).",sensors | grep -i cpu,sensors | grep 'Core',False,True,True,5
Q4_K_M:2,Q4_K_M,2,Reload the current shell's environment variables,source ~/.bashrc,source ~/.bashrc,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Print the size of each subdirectory in the current directory, sorted largest first",du -h --max-depth=1 | sort -hr,du -sh */ | sort -hr,False,True,True,4
Q4_K_M:2,Q4_K_M,2,Print the number of CPU seconds used by the current shell process.,ps -p $$ -o cputime=,ps -p $$ -o cputime=,True,True,True,5
Q4_K_M:2,Q4_K_M,2,Show the last 20 lines of a file named report.txt,tail -n 20 report.txt,tail -n 20 report.txt,True,True,True,5
Q4_K_M:2,Q4_K_M,2,Show the last 5 git commit messages in one‑line format.,git log -5 --oneline,git log -5 --oneline,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Create a compressed tar archive named ""backup.tar.gz"" containing the directory ""project"" while preserving permissions.",tar -czvf backup.tar.gz project,tar -czvf backup.tar.gz project,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Write a Bash snippet that reads lines from stdin, groups them by the first field (space‑separated), and outputs each group preceded by the count of lines in that group.","awk '{a[$1]++} END {for (i in a) print a[i], i}'","awk '{count[$1]++; lines[$1]=lines[$1]""\n""$0} END {for (g in count) print count[g] "":"" lines[g]}'",False,True,True,3
Q4_K_M:2,Q4_K_M,2,List all running Docker containers with their names and ports,"docker ps --format ""{{.Names}}\t{{range .Ports}}{{.HostPort}}{{end}}""","docker ps --format ""{{.Names}}	{{.Ports}}""",False,True,True,3
Q4_K_M:2,Q4_K_M,2,"Extract all URLs from a log file, remove duplicates, and sort them in descending order based on the number of occurrences","grep -oE 'https?://[^ ]+' access.log | sort | uniq -c | sort -nr | awk '{print $2"" ""$1}'",grep -oE 'https?://[^\s]+' access.log | sort | uniq -c | sort -rn | awk '{print $2}',False,True,True,4
Q4_K_M:2,Q4_K_M,2,Monitor the CPU usage of all processes in real time.,top -b -d 1,top,False,True,True,1
Q4_K_M:2,Q4_K_M,2,Display the first 10 lines of a file named data.txt,head -n 10 data.txt,head -n 10 data.txt,True,True,True,5
Q4_K_M:2,Q4_K_M,2,Copy a file called 'source.txt' to 'destination.txt',cp source.txt destination.txt,cp source.txt destination.txt,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Write a pipeline that extracts all JPEG image files from a tar archive without extracting the whole archive, and copies them to /tmp/images preserving directory hierarchy.",tar -xf archive.tar --wildcards --exclude '*' -O '*.jpg' | tar -xf - -C /tmp/images,"tar -tf archive.tar | grep '\.jpe?g$' | while read -r path; do mkdir -p ""/tmp/images/$(dirname ""$path"")""; tar -xf archive.tar ""$path"" -O > ""/tmp/images/$path""; done",False,True,True,1
Q4_K_M:2,Q4_K_M,2,"Write a Bash one‑liner that monitors the CPU temperature every 10 seconds for 5 minutes, logs timestamps and temperature to cpu_temp.log, and triggers an audible alert if temperature exceeds 80°C.","for i in {1..30}; do temp=$(cat /sys/class/thermal/thermal_zone0/temp | awk '{print $1/1000}'); echo ""$(date +%F\\%T) $temp°C"" >> cpu_temp.log; if (( $(echo ""$temp > 80"" | bc -l) )); then echo ""High temperature $temp°C"" | festival --tts; fi; sleep 10; done","end=$((SECONDS+300)); while [ $SECONDS -lt $end ]; do t=$(sensors | awk '/^Package id 0:/ {print $4}' | tr -d '+°C'); echo ""$(date '+%F %T') $t"" >> cpu_temp.log; if (( $(echo ""$t > 80"" | bc -l) )); then paplay /usr/share/sounds/freedesktop/stereo/alarm-clock-elapsed.oga; fi; sleep 10; done",False,True,True,1
Q4_K_M:2,Q4_K_M,2,"Monitor a directory /var/spool for new files, and when a new file appears, compute its SHA‑1 hash and move it to /var/processed with the hash prefixed to the filename.","inotifywait -m -e create --format ""%w%f"" /var/spool | while read file; do sha1sum ""$file"" | awk '{print $1"" ""$2}' > ""/var/processed/${file%.txt}_$(sha1sum ""$file"" | awk '{print $1}"").txt""; mv ""$file"" ""/var/processed/""; done","inotifywait -m -e create --format '%w%f' /var/spool | while read newfile; do hash=$(sha1sum ""$newfile"" | awk '{print $1}'); base=$(basename ""$newfile""); mv ""$newfile"" ""/var/processed/${hash}_$base""; echo ""Processed $newfile -> ${hash}_$base""; done",False,True,False,2
Q4_K_M:2,Q4_K_M,2,Find the top 5 processes consuming the most memory,ps aux --sort=-%mem | head -n 6,ps aux --sort=-%mem | head -n 6,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Stop and remove a Docker container with ID ""a1b2c3d4e5f6"".",docker stop a1b2c3d4e5f6 && docker rm a1b2c3d4e5f6,docker rm -f a1b2c3d4e5f6,False,True,True,3
Q4_K_M:2,Q4_K_M,2,Connect to a remote server named 'remote_server' using SSH,ssh remote_server,ssh remote_server,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Using sed, replace the version number in a file version.txt that matches the pattern vMAJOR.MINOR.PATCH (e.g., v2.3.4) with v$(date +%Y.%m.%d). Ensure only the first occurrence is changed.","sed -i '0,/v[0-9]\+\.[0-9]\+\.[0-9]\+/{s//v$(date +%Y.%m.%d)/;b};:a;N;ba' version.txt","sed -i '0,/v[0-9]\+\.[0-9]\+\.[0-9]\+/s//v$(date +%Y.%m.%d)/' version.txt",False,True,True,3
Q4_K_M:2,Q4_K_M,2,"Run the command ""make"" and log both stdout and stderr to build.log",make > build.log 2>&1,make > build.log 2>&1,True,True,True,5
Q4_K_M:2,Q4_K_M,2,"Write a one‑liner that continuously monitors /proc/meminfo, and when free memory drops below 200 MiB, writes a warning with timestamp to /var/log/mem_warn.log.","while true; do mem=$(awk '/MemAvailable/ {print $2}' /proc/meminfo); if [ $mem -lt 200000 ]; then echo ""$(date +%F\\%T) Low memory: $mem kB"" >> /var/log/mem_warn.log; fi; sleep 5; done &","watch -n 5 ""awk '/MemFree/ {if(\$2<204800) print \""$(date +'%F %T') WARN: Low memory \$2 kB\"" >> /var/log/mem_warn.log}' /proc/meminfo""",False,True,True,4
Q4_K_M:2,Q4_K_M,2,"Create a symbolic link named ""latest.log"" pointing to ""log_2023_09_01.txt"".",ln -s log_2023_09_01.txt latest.log,ln -s log_2023_09_01.txt latest.log,True,True,True,5
Q4_K_M:2,Q4_K_M,2,Display the LVM logical volume status,lvdisplay YOUR_DEVICE,lvdisplay /dev/vg_example/lv_example,False,True,True,3
Q4_K_M:2,Q4_K_M,2,Clone a remote Git repository named 'example.git',git clone https://github.com/user/example.git,git clone example.git,False,True,True,3
Q4_K_M:2,Q4_K_M,2,Display the current swap usage in megabytes,"free -m | awk '/Swap/ {print $3"" MB used""}'","free -m | awk '/Swap/ {print $3"" MB used, ""$4"" MB free""}'",False,True,True,4
Q4_K_M:2,Q4_K_M,2,Display the unique lines of a file 'file.txt',sort file.txt | uniq,uniq file.txt,False,True,True,3
Q4_K_M:2,Q4_K_M,2,"Using ffmpeg, batch‑convert all .mov videos in ~/videos to .mp4 with H.264 video codec and AAC audio, preserving original filenames, and store them in ~/converted.","mkdir -p ~/converted && for f in ~/videos/*.mov; do ffmpeg -i ""$f"" -c:v libx264 -c:a aac -strict experimental ""${f%.mov}.mp4"" && mv ""${f%.mov}.mp4"" ~/converted/; done","mkdir -p ~/converted; for f in ~/videos/*.mov; do ffmpeg -i ""$f"" -c:v libx264 -c:a aac ""~/converted/$(basename ""${f%.*}"").mp4""; done",False,True,True,4
Q4_K_M:2,Q4_K_M,2,"Print the first 5 fields of each line in ""data.csv"" using comma as delimiter","cut -d',' -f1-5 data.csv","cut -d',' -f1-5 data.csv",True,True,True,5
Q4_K_M:2,Q4_K_M,2,Change the permissions of a file named 'file.txt' to '755',chmod 755 file.txt,chmod 755 file.txt,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Convert the image ""photo.png"" to a JPEG with 80% quality using ImageMagick.",convert photo.png -quality 80 photo.jpg,convert photo.png -quality 80 photo.jpg,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Using find, locate all .sh files that contain the string ""TODO"", replace it with ""DONE"" in‑place, and create a backup of each modified file with a .bak extension.","find . -type f -name ""*.sh"" -exec grep -l ""TODO"" {} \; | while read -r file; do
  grep -l ""TODO"" ""$file"" | xargs -r sed -i.bak 's/TODO/DONE/g'
done","find . -type f -name ""*.sh"" -exec grep -l ""TODO"" {} + | while read -r f; do cp ""$f"" ""$f.bak""; sed -i 's/TODO/DONE/g' ""$f""; done",False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Download a file with progress bar and resume capability from ""https://example.com/large.iso"".",wget --progress=bar https://example.com/large.iso,wget -c https://example.com/large.iso,False,True,True,3
Q4_K_M:4,Q4_K_M,4,Sort the contents of unsorted.txt alphabetically and remove duplicates.,sort -u unsorted.txt -o sorted_unique.txt,sort -u unsorted.txt > sorted_unique.txt,False,True,True,5
Q4_K_M:4,Q4_K_M,4,Show the 10 most recent entries in the system journal,journalctl -n 10,journalctl -n 10 --no-pager,False,True,True,4
Q4_K_M:4,Q4_K_M,4,Show the current load averages,cat /proc/loadavg,cat /proc/loadavg,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Create RAM disk 1G,sudo mount -t tmpfs -o size=1G tmpfs /mnt/ramdisk,sudo mkdir -p /mnt/ram && sudo mount -t tmpfs -o size=1G tmpfs /mnt/ram,False,True,True,3
Q4_K_M:4,Q4_K_M,4,Create alias ll for ls -la,alias ll='ls -la',$ alias ll='ls -la',False,True,True,5
Q4_K_M:4,Q4_K_M,4,Display the first 10 lines of a file named data.log,head -n 10 data.log,head -n 10 data.log,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Download a file from ""https://example.com/file.tar.gz"" using wget",wget https://example.com/file.tar.gz,wget https://example.com/file.tar.gz,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Find all Python files that contain the string 'TODO',"grep -R ""TODO"" --include=""*.py"" .","grep -R ""TODO"" --include='*.py' .
./module/utils.py:# TODO: refactor this function",False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Create a command that monitors /var/log/syslog for lines containing the word ""CRITICAL"", extracts the timestamp and the message, and sends an email alert with the extracted info to admin@example.com using sendmail.","tail -F /var/log/syslog | grep --line-buffered ""CRITICAL"" | while read -r line; do ts=$(echo ""$line"" | awk '{print $1"" ""$2"" ""$3}'); msg=$(echo ""$line"" | awk '{print $4"" ""$5"" ""$6}'); echo -e ""Subject: Critical Alert\n\nTimestamp: $ts\nMessage: $msg"" | sendmail admin@example.com; done","tail -F /var/log/syslog | grep --line-buffered 'CRITICAL' | while read -r line; do
  ts=$(echo ""$line"" | awk '{print $1"" ""$2"" ""$3}')
  msg=$(echo ""$line"" | cut -d' ' -f4-)
  printf ""Subject: Critical alert\n\nTime: %s\nMessage: %s\n"" ""$ts"" ""$msg"" | sendmail admin@example.com
done &",False,True,True,3
Q4_K_M:4,Q4_K_M,4,Create a user called alice with a home directory and bash shell,sudo useradd -m -s /bin/bash alice,sudo useradd -m -s /bin/bash alice,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Show the last 20 lines of the Apache access log, but only the IP addresses.",tail -n 20 /var/log/apache2/access.log | awk '{print $1}',tail -n 20 /var/log/apache2/access.log | awk '{print $1}',True,True,True,5
Q4_K_M:4,Q4_K_M,4,"List the 10 largest files in /home, sorted descending.",find /home -type f -exec du -h {} + | sort -rh | head -n 10,find /home -type f -exec du -h {} + | sort -rh | head -n 10,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Extend a LVM logical volume,lvextend -L +500M /dev/vg_example/lv_example,lvextend -L +100M /dev/vg_example/lv_example,False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Using perl, replace any occurrence of dates in MM/DD/YYYY format in all .txt files under /data with ISO format YYYY‑MM‑DD, editing files in‑place.",perl -pi -e 's/(\d{2})\/(\d{2})\/(\d{4})/$3-$2-$1/g' /data/*.txt,find /data -type f -name '*.txt' -print0 | xargs -0 perl -i -pe 's/(\d{2})\/(\d{2})\/(\d{4})/$3-\$1-\$2/g',False,True,True,3
Q4_K_M:4,Q4_K_M,4,Show the current user and their groups,id,id,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Show the last login time for the current user,lastlog -u $USER,last -n 1 $(whoami),False,True,True,4
Q4_K_M:4,Q4_K_M,4,Show the current shell's process ID,"echo $$
12345",echo $$,False,True,True,4
Q4_K_M:4,Q4_K_M,4,Create a new system group named 'example',groupadd example,groupadd example,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Show the 3 most frequently occurring words in ""book.txt"" (ignore case, strip punctuation).",tr -cs '[:alnum:]' '\n' < book.txt | tr '[:upper:]' '[:lower:]' | sort | uniq -c | sort -rn | head -n 3,"tr -c ""[:alnum:]"" ""\n"" < book.txt | tr '[:upper:]' '[:lower:]' | sort | uniq -c | sort -nr | head -n 3",False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Using sed, transform a configuration file /etc/app.conf by commenting out any line that starts with ""debug="" and appending a new line ""debug=off"" at the end of the file, all in-place.",sed -i '/^debug=/s/^/#/' /etc/app.conf && echo 'debug=off' >> /etc/app.conf,sed -i '/^debug=/s/^/#/' /etc/app.conf && echo 'debug=off' >> /etc/app.conf,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Show the difference between two directories dirA and dirB, ignoring empty files.",diff -qr dirA dirB,"diff -qr dirA dirB | grep -v ""Only in""",False,True,True,3
Q4_K_M:4,Q4_K_M,4,Create a 1 GB file filled with zeros named zero.bin.,dd if=/dev/zero of=zero.bin bs=1M count=1024,dd if=/dev/zero of=zero.bin bs=1M count=1024,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Create a new group,groupadd YOUR_GROUP,groupadd newgroup,False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Kill all processes named ""node""",pkill node,pkill node,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Print the current working directory in bold text using ANSI escape codes.,"echo -e ""\033[1m$(pwd)\033[0m""","printf ""\e[1m$(pwd)\e[0m\n""",False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Create a Bash function that takes a directory and a file extension, calculates the total size of all files with that extension, and prints the size in megabytes with three decimal places.","size_of_ext(){
  dir=""$1""
  ext=""$2""
  size=$(find ""$dir"" -type f -name ""*.$ext"" -exec du -sm {} + | awk '{s+=$1} END {print s}')
  printf ""%.3f MB\n"" ""$size""
}","total_size() {
  local dir=""$1""
  local ext=""$2""
  local bytes=$(find ""$dir"" -type f -name ""*.$ext"" -printf ""%s\n"" | awk '{total+=$1} END {print total}')
  printf ""Total size: %.3f MB\n"" ""$(echo ""scale=6; $bytes/1024/1024"" | bc)""
}",False,True,True,4
Q4_K_M:4,Q4_K_M,4,Create a new git repository in the current directory,git init,git init,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Show the top 10 lines of the output of ""dmesg"" that contain the word ""usb""",dmesg | grep usb | head -n 10,dmesg | grep -i usb | head -n 10,False,True,True,3
Q4_K_M:4,Q4_K_M,4,Count the number of lines in input.txt,wc -l < input.txt,"$ wc -l input.txt
42",False,True,True,5
Q4_K_M:4,Q4_K_M,4,Create a new archive 'archive.tar' from a directory 'example',tar -cvf archive.tar example,tar -cvf archive.tar example,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Check whether the port 3306 is listening on the local machine.,ss -ltn | grep ':3306 ',ss -tuln | grep ':3306',False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Merge the branch ""dev"" into the current branch without fast‑forward","git merge -m ""Merge dev into main"" dev",git merge --no-ff dev,False,True,True,2
Q4_K_M:4,Q4_K_M,4,Show last 20 lines of syslog,tail -n 20 /var/log/syslog,sudo tail -n 20 /var/log/syslog,False,True,True,4
Q4_K_M:4,Q4_K_M,4,Show the file type of the file 'example.txt',file example.txt,file example.txt,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Show the IP address and hostname of the machine,hostname -I,hostname -I && hostname,False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Provide a Bash one‑liner that reads a large JSON array from stdin, streams each object to jq to extract the ""id"" and ""status"" fields, and writes them as CSV rows to output.csv without loading the entire array into memory.","jq -c 'select(.id && .status) | [.id, .status] | @csv' | tee output.csv","jq -r '.[] | [.id, .status] | @csv' > output.csv",False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Find and replace the string ""VERSION=1.0"" with ""VERSION=2.0"" in all ""Makefile"" files recursively.","find . -type f -name ""Makefile"" -exec sed -i 's/VERSION=1.0/VERSION=2.0/g' {} \;","find . -type f -name ""Makefile"" -exec sed -i 's/VERSION=1\.0/VERSION=2.0/g' {} +",False,True,True,3
Q4_K_M:4,Q4_K_M,4,Show the total number of files in the current directory and its subdirectories,find . -type f | wc -l,find . -type f | wc -l,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Find all Docker containers that have been exited for more than 24 hours and remove them, then output the IDs of removed containers.","docker ps -a --filter ""status=exited"" --format ""{{.ID}} {{.RunningFor}}"" | while read id time; do if [[ $time == *""days""* ]]; then days=$(echo $time | grep -o '[0-9]\+'); if (( days >= 2 )); then docker rm ""$id""; echo ""Removed $id""; fi; fi; done","ids=$(docker ps -a --filter 'status=exited' --filter 'exited=24h' -q); [ -n ""$ids"" ] && docker rm $ids && echo ""Removed containers: $ids"" || echo ""No containers to remove""",False,True,True,3
Q4_K_M:4,Q4_K_M,4,Extract the third column from a space‑separated file and sort it uniquely,cut -d' ' -f3 YOUR_FILE | sort -u,cut -d' ' -f3 data.txt | sort -u,False,True,True,5
Q4_K_M:4,Q4_K_M,4,Print the number of CPU cores,nproc,nproc,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Download the file https://example.com/archive.tar.gz and save it as /tmp/archive.tar.gz, showing a progress bar.",wget --progress=bar https://example.com/archive.tar.gz -O /tmp/archive.tar.gz,curl -L --progress-bar https://example.com/archive.tar.gz -o /tmp/archive.tar.gz,False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Search recursively for the pattern ""TODO"" in the src/ directory and show line numbers","grep -Rn ""TODO"" src/","grep -R ""TODO"" -n src/",False,True,True,5
Q4_K_M:4,Q4_K_M,4,Start a system service named 'service_name',systemctl start service_name,systemctl start service_name,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Add a user named 'example' to a group named 'example',usermod -aG example example,usermod -aG example example,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Find all files larger than 100 MB in /var and list their sizes in a human‑readable format.,find /var -type f -size +100M -exec du -h {} +,"find /var -type f -size +100M -exec ls -lh {} + | awk '{print $5, $9}'",False,True,True,4
Q4_K_M:4,Q4_K_M,4,Change the permissions of the directory /var/www to 750 recursively.,chmod -R 750 /var/www,chmod -R 750 /var/www,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Show the IP addresses of all network interfaces,ip -brief address,ip -brief address,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Using find, locate all executable files in /usr/local/bin that have been modified in the last week, and create a tar archive named recent_bins.tar containing them while preserving permissions.",find /usr/local/bin -type f -executable -mtime -7 -print0 | tar --null -czf recent_bins.tar --files-from=-,find /usr/local/bin -type f -executable -mtime -7 -print0 | tar --null -cvf recent_bins.tar --files-from=-,False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Using awk, compute the average response time from an Nginx access log assuming the response time is the last field in each line.",awk '{sum+=$NF; n++} END {print sum/n}' /var/log/nginx/access.log,"awk '{sum+=$NF; cnt++} END {if (cnt>0) printf ""Average response time: %.3f\n"", sum/cnt}' /var/log/nginx/access.log",False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Append the line 'alias ll=""ls -la""' to ~/.bashrc","echo 'alias ll=""ls -la""' >> ~/.bashrc","echo 'alias ll=""ls -la""' >> ~/.bashrc",True,True,True,5
Q4_K_M:4,Q4_K_M,4,List all Docker images that are not currently used by any container (dangling).,"docker images --filter ""dangling=true"" -q",docker images -f dangling=true,False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Decompress ""archive.gz"" and write output to ""archive""",gunzip archive.gz,gunzip -c archive.gz > archive,False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Create a temporary file and write ""Hello World"" into it, then display its path","tmpfile=$(mktemp) && echo ""Hello World"" > ""$tmpfile"" && echo ""$tmpfile""","tmpfile=$(mktemp) && echo ""Hello World"" > ""$tmpfile"" && echo ""$tmpfile""",True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Convert all spaces at the beginning of lines in ""script.sh"" to tabs (assuming 4 spaces per tab).","sed -i 's/^ \{4,\}/\t/' script.sh",expand -t 4 -i script.sh > script_tmp.sh && mv script_tmp.sh script.sh,False,True,True,2
Q4_K_M:4,Q4_K_M,4,Show the current firewall rules using iptables,sudo iptables -L -n,sudo iptables -L -v -n,False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Create a new virtual environment named ""venv"" using Python 3",python3 -m venv venv,python3 -m venv venv,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Check the syntax of the Bash script ""deploy.sh"" without executing it.",bash -n deploy.sh,bash -n deploy.sh,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Find all services that are enabled but not currently running, and start them automatically.",systemctl list-unit-files --type=service | grep enabled | grep -v running | awk '{print $1}' | xargs systemctl enable,"systemctl list-unit-files --type=service --state=enabled | awk 'NR>1{print $1}' | while read svc; do
  if ! systemctl is-active --quiet ""$svc""; then
    systemctl start ""$svc""
  fi
done",False,True,True,1
Q4_K_M:4,Q4_K_M,4,"List the top 10 IP addresses accessing the Apache access log, sorted by request count, and output the result as a JSON array of objects with fields ""ip"" and ""hits"".","awk '{print $1}' /var/log/apache2/access.log | sort | uniq -c | sort -nr | head -n 10 | while read cnt ip; do echo ""{\""ip\"": \""$ip\"", \""hits\"": $cnt}""; done | jq -s '.'","#!/usr/bin/env bash
awk '{print $1}' /var/log/apache2/access.log | sort | uniq -c | sort -nr | head -10 \
    | awk '{print ""{\""ip\"": \""""$2""\"", \""hits\"": ""$1""}""}' \
    | jq -s '.'",False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Use sed to replace all occurrences of a specific string in a file, and then use diff to compare the original and modified files",sed 's/old_string/new_string/g' file.txt > file_modified.txt; diff file.txt file_modified.txt,sed 's/old_string/new_string/g' file.txt > modified_file.txt; diff file.txt modified_file.txt,False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Create a command that finds all files larger than 1 GiB, moves them to /mnt/large_files preserving directory structure, and logs the original and new paths to /var/log/large_file_moves.log.","#!/usr/bin/env bash
find / -type f -size +1G -exec sh -c 'cp ""$1"" ""/mnt/large_files/$(dirname ""$1"")"" && echo ""$(realpath ""$1"") -> $(realpath ""/mnt/large_files/$(dirname ""$1"")/$(basename ""$1"")"")"" >> /var/log/large_file_moves.log' _ {} \;","find / -type f -size +1G -print0 | while IFS= read -r -d '' f; do rel=${f#/}; dest=""/mnt/large_files/$rel""; mkdir -p ""$(dirname ""$dest"")"" && mv ""$f"" ""$dest"" && echo ""$(date +%F_%T) $f -> $dest"" >> /var/log/large_file_moves.log; done",False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Generate a report of disk usage per user on /home, sorted descending, and output as a JSON array.","printf '['; find /home -type f -printf '%u %s\n' | sort | uniq -c | sort -nr | while read cnt user size; do printf '{""user"":""%s"",""size"":%s},'; done; printf ']';","du -sh /home/* 2>/dev/null | \
  awk '{print $2"":""$1}' | \
  while IFS="":"" read user size; do echo ""{\""user\"":\""${user#/home/}\"",\""size\"":\""$size\""}""; done | \
  jq -s 'sort_by(.size|sub(""[KMG]$"";"""";""g"")|tonumber) | reverse'",False,True,True,1
Q4_K_M:4,Q4_K_M,4,"Write a Bash script that generates a histogram of HTTP response codes from an Apache log, using awk to count each code and then printing a simple bar chart with '*' characters.","#!/usr/bin/env bash
awk '{print $9}' /var/log/apache2/access.log | sort | uniq -c | while read count code; do
  printf ""%s %s | "", $code, $count;
  for ((i=0;i<$count;i++)); do echo -n '*'; done;
  echo;
done","#!/usr/bin/env bash\nlog=/var/log/apache2/access.log\nawk '{print $9}' ""$log"" |\n  sort | uniq -c |\n  awk '{printf ""%s %s %s\n"", $2, $1, sprintf(""%*s"", $1, """").gsub(/ /,""*"")}'",False,True,True,4
Q4_K_M:4,Q4_K_M,4,List the files in a package named 'example',dpkg -L example,dpkg -L example,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Show detailed information of files in the /var/log directory, sorted by size descending.",find /var/log -type f -exec ls -lh {} + | sort -k5 -rh,ls -lhS /var/log,False,True,True,3
Q4_K_M:4,Q4_K_M,4,Schedule a one‑time system shutdown at 23:30 today.,sudo shutdown -h now,sudo shutdown -h 23:30,False,True,True,2
Q4_K_M:4,Q4_K_M,4,"Using only bash and coreutils, generate a progress bar that shows the copy progress of a 5 GiB file src.bin to /mnt/backup/src.bin, updating every second.",cp --progress src.bin /mnt/backup/src.bin,"{ dd if=src.bin of=/mnt/backup/src.bin bs=4M status=none & pid=$!; while kill -0 $pid 2>/dev/null; do copied=$(stat --format=%s /mnt/backup/src.bin 2>/dev/null || echo 0); percent=$(( copied*100/5368709120 )); printf ""\rProgress: [%-50s] %3d%%"" $(printf ""#""{1..$((percent/2))}) $percent; sleep 1; done; wait $pid; echo; }",False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Print the contents of ""data.json"" with syntax highlighting using ""jq""",jq '.' data.json,"jq . data.json
{
  ""name"": ""example"",
  ""value"": 42
}",False,True,True,5
Q4_K_M:4,Q4_K_M,4,Remove the directory temp_dir and all its contents without prompting,rm -rf temp_dir,rm -rf temp_dir,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Write a Bash one‑liner that lists all users on the system who have not logged in for more than 90 days, using /var/log/lastlog, and disables their accounts with usermod.","awk -F: '($3>=500){print $1}' /etc/passwd | while read user; do lastlog -u ""$user"" | awk 'NR==2{print $1}' | grep -q -E '^[0-9]{2}\/[0-9]{2}\/[0-9]{2}' && lastlog -u ""$user"" | awk 'NR==2{print $4}' | grep -q -E '^[0-9]{2}\/[0-9]{2}\/[0-9]{2}' && (( $(date -","while IFS=: read -r user _ uid _ _ _ _; do
  if ((uid>=1000)); then
    last=$(lastlog -u ""$user"" | awk 'NR==2 {print $4,$5,$6}')
    if [[ ""$last"" == '**Never logged in**' ]] || (( $(date -d ""$last"" +%s) < $(date -d '-90 days' +%s) )); then
      usermod -L ""$user""
    fi
  fi
done < <(cut -d: -f1,3 /etc/passwd)",False,True,False,1
